CommercialCsiNumber,CommercialDeliveryMonth,UACsiNumber,SymbolCommercial,SymbolUA,ExchangeSymbol,Exchange,Name,SessionType,CloseField,SessionGroup,IsActive,TerminalPointValue,FullPointValue,Currency,ContractSize,Units,MinimumTick,TickValue,DeliveryMonths,StartDate,EndDate,LinkSymbol,TradingTime,OhlcOffset,Footnote,ConversionFactorCode,HasImplied5,HasCurrentDayVolume,HasCurrentDayOpenInterest,HasKnownExpirationDates,LastTotalVolume
100878,0,1878,H2N,H2N,H2,CLEAR,"ISO New England Mass Hub Day-Ahead Off-Peak",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100879,0,1879,H4N,H4N,H4,CLEAR,"MISO Indiana Hub (formerly Cinergy Hub) Real-Time Off-Peak",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100880,0,1880,K4N,K4N,K4,CLEAR,"NYISO Zone A Day-Ahead Off-Peak",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100881,0,1881,D4N,D4N,D4,CLEAR,"NYISO Zone J Day-Ahead Off-Peak",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100882,0,1882,X1N,X1N,X1,CLEAR,"PJM AECO Zone Off-Peak Day-Ahead LMP",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100883,0,1883,I6N,I6N,I6,CLEAR,"ERCOT North 345 kV Hub Off-Peak",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2012-02-27,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100884,0,1884,K2N,K2N,K2,CLEAR,"MISO Indiana Hub (formerly Cinergy Hub) Day-Ahead Off-Peak",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100885,0,1885,F5N,F5N,F5,CLEAR,"PJM PPL Zone Off-Peak Day-Ahead LMP",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100886,0,1886,FMN,FMN,FTM,CLEAR,"MISO Indiana Hub Real-Time Off-Peak",,Settlement,"",0,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-09-26,2016-12-30,"","18:00 - 17:15",,"",2,0,0,0,1,
100887,0,1887,D9N,D9N,D9,CLEAR,"PJM ComEd Zone Off-Peak Day-Ahead LMP",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100888,0,1888,OFN,OFN,OFM,CLEAR,"Ontario Off-Peak",,Settlement,"",1,0.05,5,CAD,"5 MWh","CAD/MWh",1,0.05,VVVVVVVVVVVV,2011-03-24,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100889,0,1889,P8N,P8N,P8,CLEAR,"ISO New England North East Massachusetts Zone Off-Peak Day-Ahead LMP",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100890,0,1890,L9N,L9N,L9,CLEAR,"ISO New England West Central Massachusetts Zone Off-Peak Day Ahead LMP",,Settlement,"",1,0.05,5,USD,"5 MWh","$/MWh",1,0.05,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100891,0,1891,WCN,WCN,WCE,CLEAR,"Western Canadian Select (WCS) Crude Oil",,Settlement,"",0,1000,100000,USD,"1000 barrels","$/barrel",1,1000,VVVVVVVVVVVV,2011-12-09,2016-12-14,"","18:00 - 17:15",500,"",2,0,0,0,1,
100892,0,1892,D43,D43,D43,CLEAR,"D4 Biodiesel RINs (Argus) 2013",,Settlement,"",0,5,50000,USD,"50000 RINs","$/RIN",1,5,VVVVVVVVVVVV,2013-07-26,2014-03-31,"","18:00 - 17:15",,"",4,0,0,0,1,
100893,0,1893,D62,D62,D62,CLEAR,"D6 Ethanol RINs (Argus) 2012",,Settlement,"",0,5,50000,USD,"50000 RINs","$/RIN",1,5,VVVVVVVVVVVV,2013-05-24,2014-02-28,"","18:00 - 17:15",,"",4,0,0,0,1,
100894,0,1894,D63,D63,D63,CLEAR,"D6 Ethanol RINs (Argus) 2013",,Settlement,"",0,5,50000,USD,"50000 RINs","$/RIN",1,5,VVVVVVVVVVVV,2013-05-15,2014-03-31,"","18:00 - 17:15",,"",4,0,0,0,1,
100895,0,1895,D64,D64,D64,CLEAR,"D6 Ethanol RINs (Argus) 2014",,Settlement,"",0,5,50000,USD,"50000 RINs","$/RIN",1,5,VVVVVVVVVVVV,2013-07-16,2015-07-02,"","18:00 - 17:15",,"",4,0,0,0,1,
100896,0,1896,T6N,T6N,6T,NYMEX,"In Delivery Month EUA",,Settlement,"",0,0.1,1000,EUR,"1000 tonnes","EUR/tonne",25,2.5,IIVIIVIIVIIV,2013-10-29,2019-02-13,"","18:00 - 17:00",,"",4,0,0,0,1,
100897,0,1897,FHN,FHN,FH,CLEAR,"WTS (Argus) vs. WTI Trade Month",,Settlement,"",1,10,1000,USD,"1000 barrels","$/barrel",1,10,VVVVVVVVVVVV,2008-10-22,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,0
100898,0,1898,FFN,FFN,FF,CLEAR,"WTI Midland (Argus) vs. WTI Financial",,Settlement,"",1,10,1000,USD,"1000 barrels","$/barrel",1,10,VVVVVVVVVVVV,2009-06-25,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,0
100899,0,1899,CWN,CWN,WCC,CLEAR,"Canadian Heavy Crude Oil Index (Net Energy)",,Settlement,"",0,1,1000,USD,"1000 barrels","$/bbl",1,1,VVVVVVVVVVVV,2011-03-22,2021-07-23,"","18:00 - 17:00",500,"",3,0,0,0,1,
100929,0,1929,MLP,MLP,MLP,CME,"S&P Master Limited Partnership (MLP) Index",,Settlement,"",0,0.2,20,USD,"$20 x Index","points",50,10,IIVIIVIIVIIV,2013-09-24,2015-09-25,"","17:00 - 16:15",,"",2,0,0,0,1,
100958,0,1958,DRS,DRS,DRS,CBT,"Bloomberg Roll Select Commodity Index (DJ-UBS Roll Select Commodity Index)",,Settlement,"",1,1,100,USD,"$100 x Index","points",1,1,VVVVVVVVVVVV,2014-03-25,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,0
100960,0,1960,CNH,CNH,CNH,CME,"USD/Offshore RMB(CNH)",,Settlement,"",1,10,100000,CNY,"USD 100000","RMB/USD",1,10,VVVVVVVVVVVV,2014-04-03,2021-08-11,"","",,"",4,0,0,0,1,762
100975,0,1975,YVN,YVN,YV,CLEAR,"Mars (Argus) vs. WTI Trade Month",,Settlement,"",1,10,1000,USD,"1000 barrels","$/bbl",1,10,VVVVVVVVVVVV,2014-04-29,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,120
100976,0,1976,YXN,YXN,YX,CLEAR,"Mars (Argus) vs. WTI Financial",,Settlement,"",1,10,1000,USD,"1000 barrels","$/bbl",1,10,VVVVVVVVVVVV,2014-04-29,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,0
100977,0,1977,TFN,TFN,MTF,CLEAR,"Coal (API2) CIF ARA (ARGUS-McCloskey)",,Settlement,"",1,10,1000,USD,"1000 metric tons","$/metric ton",5,50,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,328
100978,0,1978,T7N,T7N,7K,CLEAR,"Gasoline Euro-bob Oxy NWE Barges (Argus) Crack Spread",,Settlement,"",1,1,1000,USD,"1000 barrels","$/barrel",1,1,VVVVVVVVVVVV,2014-06-09,2021-08-11,"","18:00 - 17:00",50,"",3,0,0,0,1,201
100980,0,1980,RBN,RBN,RBB,CLEAR,"RBOB Gasoline Brent Crack Spread",,Settlement,"",1,1,1000,USD,"1000 barrels","$/bbl",1,1,VVVVVVVVVVVV,2014-09-29,2021-08-11,"","18:00 - 17:00",500,"",3,0,0,0,1,0
100981,0,1981,T1E,T1E,T1E,CBT,"2-Year Euro Deliverable Interest Rate Swap",,Settlement,"",0,1,1000,USD,"$100000","points",5,5,IIVIIVIIVIIV,2014-04-14,2018-08-10,"","17:00 - 16:00",,"",3,0,0,0,1,
100982,0,1982,F1E,F1E,F1E,CBT,"5-Year Euro Deliverable Interest Rate Swap",,Settlement,"",0,1,1000,USD,"$100000","points",10,10,IIVIIVIIVIIV,2014-04-14,2018-08-10,"","17:00 - 16:00",,"",3,0,0,0,1,
100983,0,1983,N1E,N1E,N1E,CBT,"10-Year Euro Deliverable Interest Rate Swap",,Settlement,"",0,1,1000,USD,"$100000","points",10,10,IIVIIVIIVIIV,2014-04-14,2018-08-10,"","17:00 - 16:00",,"",3,0,0,0,1,
200201,0,20201,A7N,A7N,A7,CLEAR,"Group Three ULSD (Platts)",,Settlement,"",0,4.2,42000,USD,"42000 gallons","USD/gallon",1,4.2,VVVVVVVVVVVV,2012-05-07,2019-12-31,"","18:00 - 17:00",,"",4,0,0,0,1,
200202,0,20202,A6N,A6N,A6,CLEAR,"Group Three ULSD (Platts) vs. NY Harbor ULSD",,Settlement,"",1,4.2,42000,USD,"42000 gallons","USD/gallon",1,4.2,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",5,"",4,0,0,0,1,190
200203,0,20203,C4N,C4N,4C,CLEAR,"Chicago ULSD (Platts)",,Settlement,"",0,4.2,42000,USD,"42000 gallons","USD/gallon",1,4.2,VVVVVVVVVVVV,2012-09-06,2020-11-30,"","18:00 - 17:00",,"",4,0,0,0,1,
200204,0,20204,C5N,C5N,5C,CLEAR,"Chicago ULSD (Platts) vs. NY Harbor ULSD",,Settlement,"",1,4.2,42000,USD,"42000 gallons","USD/gallon",1,4.2,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",5,"",4,0,0,0,1,30
200205,0,20205,LYN,LYN,LY,CLEAR,"Gulf Coast ULSD (Platts)",,Settlement,"",1,4.2,42000,USD,"42000 gallons","USD/gallon",1,4.2,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",50,"",4,0,0,0,1,152
200206,0,20206,WTN,WTN,WTT,CLEAR,"WTI Midland (Argus) vs. WTI Trade Month",,Settlement,"",1,10,1000,USD,"1000 barrels","$/barrel",1,10,VVVVVVVVVVVV,2014-11-12,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,0
200207,0,20207,U5N,U5N,U5,CLEAR,"ISO New England Rhode Island Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP",,Settlement,"",1,0.05,5,USD,"5MWh","$/MWh",5,0.25,VVVVVVVVVVVV,2011-04-15,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
200208,0,20208,L1N,L1N,L1,CLEAR,"PJM Western Hub Peak Calendar-Month Real-Time LMP",,Settlement,"",1,0.8,80,USD,"80MWh","$/MWh",5,4,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
200209,0,20209,HON,HON,HMO,CLEAR,"MISO Michigan Hub 5 MW Off-Peak Calendar-Month Day-Ahead",,Settlement,"",1,0.05,5,USD,"5MWh","$/MWh",5,0.25,VVVVVVVVVVVV,2013-06-05,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
200210,0,20210,F2N,F2N,F2,CLEAR,"PJM JCPL Zone Off-Peak Calendar-Month Day-Ahead LMP",,Settlement,"",1,0.05,5,USD,"5MWh","$/MWh",5,0.25,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
200211,0,20211,J4N,J4N,J4,CLEAR,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW",,Settlement,"",0,0.8,80,USD,"80MWh","$/MWh",5,4,VVVVVVVVVVVV,2011-03-22,2020-11-27,"","18:00 - 17:00",,"",2,0,0,0,1,
200212,0,20212,Z9N,Z9N,Z9,CLEAR,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP",,Settlement,"",1,0.8,80,USD,"80MWh","$/MWh",5,4,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
200213,0,20213,ALN,ALN,ALW,CLEAR,"Australian Coking Coal (Platts) Low Vol",,Settlement,"",0,10,1000,USD,"1000 tonnes","$/tonne",1,10,VVVVVVVVVVVV,2011-08-29,2020-01-06,"","18:00 - 17:00",,"",2,0,0,0,1,
200214,0,20214,SFN,SFN,SSF,CLEAR,"Steel Billet FOB Black Sea (Platts)",,Settlement,"",0,1,100,USD,"100 tonnes","$/tonne",1,1,VVVVVVVVVVVV,2012-05-04,2017-03-10,"","18:00 - 17:00",,"",2,0,0,0,1,
200215,0,20215,LPN,LPN,LPS,NYMEX,"LOOP Crude Oil Storage",,Settlement,"",1,1,1000,USD,"1000 barrels","$/barrel",1,1,VVVVVVVVVVVV,2015-03-31,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,0
200216,0,20216,CIN,CIN,CIL,CLEAR,"Canadian Light Sweet Oil (Net Energy) Index",,Settlement,"",0,1,1000,USD,"1000 barrels","$/barrel",1,1,VVVVVVVVVVVV,2013-12-18,2021-07-23,"","18:00 - 17:00",50,"",3,0,0,0,1,
200217,0,20217,HTN,HTN,HTT,CLEAR,"WTI Houston (Argus) vs. WTI Trade Month",,Settlement,"",1,10,1000,USD,"1000 barrels","$/barrel",1,10,VVVVVVVVVVVV,2016-03-09,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,600
200267,0,20267,FT1,FT1,FT1,CME,"e-mini FTSE 100 Index",,Settlement,"",1,0.1,10,GBP,"GBP10 x Index","points",50,5,IIVIIVIIVIIV,2015-10-12,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,0
200268,0,20268,FT5,FT5,FT5,CME,"e-mini FTSE China 50 Index",,Settlement,"",1,0.2,2,USD,"USD2","points",25,5,SSVSSVSSVSSV,2015-10-12,2021-08-11,"","17:00 - 16:00",,"",1,0,0,0,1,32
200273,0,20273,TN,TN,TN,CBT,"Ultra 10-Year U.S. Treasury Note",,Settlement,"",1,3.125,1000,USD,"$100000","points",5,15.625,IIVIIVIIVIIV,2016-01-11,2021-08-11,"","17:00 - 16:00",,"",-7,0,0,0,1,216992
200274,0,20274,SDA,SDA,SDA,CME,"S&P 500 Annual Dividend Index",,Settlement,"",1,0.25,250,USD,"$250 x Index","points",50,12.5,IIIIIIIIIIIV,2015-11-16,2021-08-11,"","17:00 - 16:00",,"",3,0,0,0,1,732
200292,0,20292,WEU,WEU,WEU,CBT,"European Union Wheat",,Settlement,"",0,0.5,50,EUR,"50 metric ton","EUR/metric ton",25,12.5,IIVIVIIIVIIV,2016-09-12,2018-06-29,"","18:00 - 16:00",,"",2,0,0,0,1,
200293,0,20293,XAR,SPR,XAR,CME,"e-mini S&P Real Estate Select Sector",,Settlement,"",1,2.5,250,USD,"$250 x Index","points",5,12.5,IIVIIVIIVIIV,2016-08-29,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,62
200294,0,20294,CHP,CHP,CHP,CME,"Chilean Peso",,Settlement,"",1,5,50000000,USD,"50000000 Chilean Peso","USD/Chilean Peso",1,5,VVVVVVVVVVVV,2016-07-11,2021-08-11,"","17:00 - 16:00",,"",7,0,0,0,1,0
200307,0,20307,RSV,RSV,RSV,CME,"e-mini Russell 1000 Value Index",,Settlement,"",1,0.5,50,USD,"USD 50","points",10,5,IIVIIVIIVIIV,2015-09-21,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,107
200308,0,20308,RSG,RSG,RSG,CME,"e-mini Russell 1000 Growth Index",,Settlement,"",1,0.5,50,USD,"USD 50","points",10,5,IIVIIVIIVIIV,2015-09-21,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,68
200310,0,20310,BTC,BTC,BTC,CME,"Bitcoin",,Settlement,"",1,0.05,5,USD,"5 Bitcoin","USD/Bitcoin",500,25,VVVVVVVVVVVV,2017-12-18,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,6130
200312,0,20312,JKN,JKN,JKM,CLEAR,"LNG Japan/Korea Marker",,Settlement,"",1,10,10000,USD,"10000 MMBTU","USD/MMBTU",5,50,VVVVVVVVVVVV,2017-05-24,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,0
200313,0,20313,UFS,UFS,UFN,CBT,"Urea (Granular) FOB US Gulf Swaps",,Settlement,"",0,1,100,USD,"100 short ton","USD/short ton",25,25,VVVVVVVVVVVV,2011-11-01,2020-03-26,"","18:00 - 17:00",,"",2,0,0,0,1,
200314,0,20314,UME,UME,UME,CBT,"Urea (Granular) FOB Middle East",,Settlement,"",1,1,100,USD,"100 short ton","USD/short ton",25,25,VVVVVVVVVVVV,2017-06-26,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
200315,0,20315,UFG,UFG,UFG,CBT,"Urea (Granular) FOB Egypt Swaps",,Settlement,"",0,1,100,USD,"100 short ton","USD/short ton",25,25,VVVVVVVVVVVV,2012-08-23,2019-09-03,"","18:00 - 17:00",,"",2,0,0,0,1,
200316,0,20316,UFU,UFU,UFU,CBT,"UAN FOB Nola Swaps",,Settlement,"",0,1,100,USD,"100 short ton","USD/short ton",25,25,VVVVVVVVVVVV,2011-12-21,2021-03-25,"","18:00 - 17:00",,"",2,0,0,0,1,
200317,0,20317,DFL,DFL,DFN,CBT,"DAP FOB Nola",,Settlement,"",1,1,100,USD,"100 short ton","USD/short ton",25,25,VVVVVVVVVVVV,2011-12-19,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
200318,0,20318,SR1,SR1,SR1,CME,"1-Month SOFR",,Settlement,"",1,0.4167,4167,USD,"USD 4167 x Index","points",25,10.4175,VVVVVVVVVVVV,2018-05-07,2021-08-11,"","17:00 - 16:00",,"",4,0,0,0,1,6358
200319,0,20319,SR3,SR3,SR3,CME,"3-Month SOFR",,Settlement,"",1,0.25,2500,USD,"USD 2500 x Index","points",25,6.25,IIVIIVIIVIIV,2018-05-07,2021-08-11,"","17:00 - 16:00",,"",4,0,0,0,1,129828
200320,0,20320,CSN,CSN,CSW,CLEAR,"Clearbrook Bakken Sweet Crude Oil Monthly Index (Net Energy)",,Settlement,"",1,1,1000,USD,"1000 oil barrel","USD/oil barrel",1,1,VVVVVVVVVVVV,2016-08-15,2021-08-11,"","18:00 - 17:00",50,"",3,0,0,0,1,0
200322,0,20322,XAZ,XAZ,XAZ,CME,"E-mini S&P Communication Services Select Sector",,Settlement,"",1,2.5,250,USD,"USD 250","points",5,12.5,IIVIIVIIVIIV,2018-09-10,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,289
200333,0,20333,MES,MES,MES,CME,"Micro E-mini S&P 500 Index",,Settlement,"",1,0.05,5,USD,"USD 5 x Index","points",25,1.25,IIVIIVIIVIIV,2019-05-06,2021-08-11,"ES starts at 1997-09-09","17:00 - 16:00",,"",2,0,0,0,1,435299
200334,0,20334,MNQ,MNQ,MNQ,CME,"Micro E-mini Nasdaq 100 Index",,Settlement,"",1,0.02,2,USD,"USD 2 x Index","points",25,0.5,IIVIIVIIVIIV,2019-05-06,2021-08-11,"NQ starts at 1999-06-21","17:00 - 16:00",,"",2,0,0,0,1,755730
200335,0,20335,M2K,M2K,M2K,CME,"Micro E-mini Russell 2000 Index",,Settlement,"",1,0.05,5,USD,"USD 5 x Index","points",10,0.5,IIVIIVIIVIIV,2019-05-06,2021-08-11,"ER2 starts at 2001-10-23","17:00 - 16:00",,"",2,0,0,0,1,108483
200336,0,20336,MYM,MYM,MYM,CBT,"Micro E-mini Dow Jones Industrial Average Index",,Settlement,"",1,0.5,0.5,USD,"USD 0.50 x Index","points",1,0.5,IIVIIVIIVIIV,2019-05-06,2021-08-11,"YM starts at 2002-04-05","17:00 - 16:00",,"",0,0,0,0,1,74525
200337,0,20337,BWF,BWF,BWF,CBT,"Black Sea Wheat Financially Settled (Platts)",,Settlement,"",1,0.5,50,USD,"50 tonnes","USD/tonne",25,12.5,VVVVVVVVVVVV,2017-12-15,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,3546
200338,0,20338,BCF,BCF,BCF,CBT,"Black Sea Corn Financially Settled (Platts)",,Settlement,"",1,0.5,50,USD,"50 tonnes","USD/tonne",25,12.5,VVVVVVVVVVVV,2017-12-15,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,100
200339,0,20339,LNG,LNG,LNG,CLEAR,"Gulf Coast Liquified Natural Gas Export",,Settlement,"",0,1,10000,USD,"10000 MMBtu","USD/MMBtu",10,10,VVVVVVVVVVVV,2019-10-14,2021-06-11,"","17:00 - 16:00",,"",4,0,0,0,1,
200340,0,20340,BUS,BUS,BUS,COMEX,"U.S. Midwest Busheling Ferrous Scrap (AMM)",,Settlement,"",1,0.2,20,USD,"20 tons","USD/ton",100,20,VVVVVVVVVVVV,2012-09-10,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,75
200341,0,20341,BLK,BLK,BLK,CME,"Block Cheese",,Settlement,"",1,20,20000,USD,"20000 lb","USD/pound",1,20,VVVVVVVVVVVV,2020-01-13,2021-08-11,"","17:00 - 16:00",,"",3,0,0,0,1,10
200348,0,20348,ESG,ESG,ESG,CME,"e-mini S&P 500 ESG",,Settlement,"",1,5,500,USD,"USD 500 x Index","points",2,10,IIVIIVIIVIIV,2019-11-18,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,319
200349,0,20349,TRI,TRI,TRI,CME,"S&P 500 Total Return",,Settlement,"",1,0.25,25,USD,"USD 25 x Index","points",5,1.25,SSVSSVSSVSSV,2016-08-29,2021-08-11,"","17:00 - 15:00",,"",2,0,0,0,1,700
200375,0,20375,EPT,EPT,EST,CME,"BTIC mini S&P 500",,Settlement,"",1,0.5,50,USD,"USD 50 x Index","points",5,2.5,IIVIIVIIVIIV,2015-11-16,2021-08-11,"","17:00 - 15:00",,"",2,0,0,0,1,13563
200376,0,20376,YMT,YMT,YMT,CME,"BTIC mini DJIA",,Settlement,"",1,5,5,USD,"USD 5 x Index","points",1,5,IIVIIVIIVIIV,2015-11-16,2021-08-11,"","17:00 - 15:00",,"",0,0,0,0,1,712
200377,0,20377,NQT,NQT,NQT,CME,"BTIC mini Nasdaq 100",,Settlement,"",1,0.2,20,USD,"USD 20 x Index","points",5,1,IIVIIVIIVIIV,2015-11-16,2021-08-11,"","17:00 - 15:00",,"",2,0,0,0,1,3185
200378,0,20378,RLT,RLT,RLT,CME,"BTIC mini Russell 2000",,Settlement,"",1,0.5,50,USD,"USD 50 x Index","points",5,2.5,IIVIIVIIVIIV,2017-07-10,2021-08-11,"","17:00 - 15:00",,"",2,0,0,0,1,662
200379,0,20379,EMT,EMT,EMT,CME,"BTIC mini S&P MidCap",,Settlement,"",1,1,100,USD,"USD 100 x Index","points",5,5,IIVIIVIIVIIV,2016-09-26,2021-08-11,"","17:00 - 15:00",,"",2,0,0,0,1,50
200380,0,20380,SON,SON,SON,CME,"Quarterly IMM SONIA",,Settlement,"",1,0.25,2500,GBP,"GBP 2500 x Index","points",25,6.25,IIVIIVIIVIIV,2018-10-01,2021-08-11,"","17:00 - 16:00",,"",4,0,0,0,1,1128
200381,0,20381,MPC,MPC,MPC,CME,"MPC SONIA",,Settlement,"",1,0.25,2500,GBP,"GBP 2500 x Index","points",25,6.25,VVVVVVVVVVVV,2018-10-01,2021-08-11,"","17:00 - 16:00",,"",4,0,0,0,1,0
200383,0,20383,HCL,HCL,HCL,NYMEX,"WTI Houston Crude Oil",,Settlement,"",1,10,1000,USD,"1000 barrels","USD/barrel",1,10,VVVVVVVVVVVV,2018-11-05,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,0
200385,0,20385,PRK,PRK,PRK,CME,"Pork Cutout",,Settlement,"",1,0.4,400,USD,"40000 pounds","cents/lb",25,10,IVIVVVVVIVIV,2020-11-09,2021-08-11,"","08:30 - 13:05",,"",3,0,0,0,1,39
200386,0,20386,Z1N,Z1N,Z1,CLEAR,"Ethanol T2 FOB Rdam Including Duty (Platts)",,Settlement,"",1,0.1,100,EUR,"100 cubic meters","EUR/cubic meter",1,0.1,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","17:00 - 16:00",,"",3,0,0,0,1,215
200387,0,20387,7HN,7HN,7H,CLEAR,"Gasoline Euro-bob Oxy NWE Barges (Argus)",,Settlement,"",1,1,1000,USD,"1000 tonnes","USD/tonne",1,1,VVVVVVVVVVVV,2011-03-22,2021-08-11,"","17:00 - 16:00",,"",3,0,0,0,1,6
200388,0,20388,ALI,ALI,ALI,COMEX,"Aluminum",,Settlement,"",1,0.25,25,USD,"25 tonnes","USD/tonne",25,6.25,VVVVVVVVVVVV,2018-03-22,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,2188
200389,0,20389,H2O,H2O,H2O,CME,"Nasdaq Veles California Water Index",,Settlement,"",1,0.1,10,USD,"10 acre feet","USD/acre foot",100,10,SSVSSVSSVSSV,2020-12-07,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,3
200390,0,20390,ETH,ETH,ETH,CME,"Ethereum (ETH/USD)",,Settlement,"",1,0.5,50,USD,"50 ETH","USD/ETH",25,12.5,VVVVVVVVVVVV,2021-02-08,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,3907
200392,0,20392,TRL,TRL,TRL,CME,"Turkish Lira",,Settlement,"",1,1,1000000,USD,"TRY 1000000","USD/TRY",5,5,IIVIIVIIVIIV,2018-09-07,2021-08-11,"","17:00 - 16:00",,"",6,0,0,0,1,18
200394,0,20394,MBT,MBT,MBT,CME,"micro Bitcoin",,Settlement,"",1,0.1,0.1,USD,"0.1 bitcoin","USD/bitcoin",5,0.5,VVVVVVVVVVVV,2021-05-03,2021-08-11,"","17:00 - 16:00",,"",0,0,0,0,1,16038
200395,0,20395,MCL,MCL,MCL,NYMEX,"micro WTI Crude Oil",,Settlement,"",1,1,100,USD,"100 barrels","USD/barrel",1,1,VVVVVVVVVVVV,2021-07-13,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,0,69185
